expedition_id,peak_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
DHA182401,DHA1,Dhaulagiri I,1982,Winter,11/1/1982,12/13/1982,12/17/1982,Success (main peak),8167,14,0,2,0,TRUE,NA
DHA179101,DHA1,Dhaulagiri I,1979,Spring,4/8/1979,5/12/1979,5/21/1979,Success (main peak),8167,18,0,4,0,FALSE,NA
DHA178101,DHA1,Dhaulagiri I,1978,Spring,3/17/1978,5/10/1978,5/22/1978,Success (main peak),8167,15,1,11,0,TRUE,NA
DHA178301,DHA1,Dhaulagiri I,1978,Autumn,8/22/1978,10/19/1978,10/25/1978,Success (main peak),8167,18,4,10,0,TRUE,NA
DHA176301,DHA1,Dhaulagiri I,1976,Autumn,NA,NA,NA,Attempt rumoured,8167,8,0,0,0,FALSE,NA
DHA176101,DHA1,Dhaulagiri I,1976,Spring,3/18/1976,5/4/1976,5/10/1976,Success (main peak),8167,13,0,10,0,FALSE,NA
DHA197106,DHA1,Dhaulagiri I,1997,Spring,4/16/1997,5/25/1997,5/29/1997,Success (main peak),8167,12,0,0,0,FALSE,Wilderness Experience
DHA197101,DHA1,Dhaulagiri I,1997,Spring,3/28/1997,5/31/1997,6/7/1997,Success (main peak),8167,2,0,2,0,FALSE,Cosmo Treks
DHA197103,DHA1,Dhaulagiri I,1997,Spring,4/10/1997,4/27/1997,4/29/1997,Success (main peak),8167,5,0,3,0,FALSE,Windhorse Trekking
DHA173101,DHA1,Dhaulagiri I,1973,Spring,4/1/1973,5/12/1973,5/24/1973,Success (main peak),8167,17,0,7,0,FALSE,NA
DHA197302,DHA1,Dhaulagiri I,1997,Autumn,9/11/1997,9/25/1997,9/28/1997,Success (main peak),8167,2,0,0,0,FALSE,None
DHA197303,DHA1,Dhaulagiri I,1997,Autumn,9/11/1997,9/24/1997,9/27/1997,Success (main peak),8167,4,0,0,0,FALSE,Mountain House
DHA170301,DHA1,Dhaulagiri I,1970,Autumn,9/6/1970,10/20/1970,NA,Success (main peak),8167,14,0,0,0,TRUE,NA
DHA198103,DHA1,Dhaulagiri I,1998,Spring,4/10/1998,5/22/1998,5/26/1998,Success (main peak),8167,4,0,0,0,FALSE,Asian Trekking
DHA198104,DHA1,Dhaulagiri I,1998,Spring,4/11/1998,5/22/1998,5/26/1998,Success (main peak),8167,6,0,0,0,FALSE,Sea to Summit Trekking
DHA198107,DHA1,Dhaulagiri I,1998,Spring,4/28/1998,5/26/1998,5/29/1998,Success (main peak),8167,10,0,4,0,FALSE,Trekking International
DHA198106,DHA1,Dhaulagiri I,1998,Spring,4/27/1998,5/23/1998,5/28/1998,Success (main peak),8167,15,0,0,0,TRUE,Wilderness Experience
DHA160101,DHA1,Dhaulagiri I,1960,Spring,3/28/1960,5/13/1960,5/30/1960,Success (main peak),8167,13,0,7,0,FALSE,NA
DHA198307,DHA1,Dhaulagiri I,1998,Autumn,9/6/1998,9/30/1998,10/4/1998,Success (main peak),8167,7,0,6,0,TRUE,Cosmo Treks
DHA199101,DHA1,Dhaulagiri I,1999,Spring,4/30/1999,5/4/1999,5/7/1999,Success (main peak),8167,2,0,0,0,FALSE,Asian Trekking
DHA199306,DHA1,Dhaulagiri I,1999,Autumn,8/31/1999,10/16/1999,10/27/1999,Success (main peak),8167,11,1,1,1,FALSE,Everest Parivar
DHA101304,DHA1,Dhaulagiri I,2001,Autumn,9/25/2001,10/11/2001,10/20/2001,Success (main peak),8167,4,3,0,0,FALSE,Cosmo Treks
DHA101303,DHA1,Dhaulagiri I,2001,Autumn,9/16/2001,10/12/2001,10/15/2001,Success (main peak),8167,5,1,2,0,FALSE,Monterosa Treks
DHA101301,DHA1,Dhaulagiri I,2001,Autumn,9/10/2001,10/12/2001,10/16/2001,Success (main peak),8167,11,0,4,0,FALSE,Monterosa Treks
DHA101306,DHA1,Dhaulagiri I,2001,Autumn,9/9/2001,10/12/2001,10/16/2001,Success (main peak),8167,3,0,1,0,FALSE,Cosmo Treks
DHA102304,DHA1,Dhaulagiri I,2002,Autumn,9/24/2002,10/17/2002,10/23/2002,Success (main peak),8167,2,0,0,0,FALSE,Windhorse Trekking
DHA103102,DHA1,Dhaulagiri I,2003,Spring,4/17/2003,5/20/2003,5/25/2003,Success (main peak),8167,6,0,3,0,FALSE,Peak Promotion
DHA103104,DHA1,Dhaulagiri I,2003,Spring,4/23/2003,5/20/2003,5/21/2003,Success (main peak),8167,1,0,0,0,FALSE,Thamserku Trekking
DHA103106,DHA1,Dhaulagiri I,2003,Spring,4/21/2003,5/20/2003,5/26/2003,Success (main peak),8167,10,0,2,0,TRUE,Thamserku Trekking
DHA103107,DHA1,Dhaulagiri I,2003,Spring,4/25/2003,5/20/2003,5/25/2003,Success (main peak),8167,7,0,0,0,FALSE,Asian Trekking
DHA104101,DHA1,Dhaulagiri I,2004,Spring,4/15/2004,5/14/2004,5/18/2004,Success (main peak),8167,9,0,2,0,FALSE,Thamserku Trekking
DHA104103,DHA1,Dhaulagiri I,2004,Spring,4/22/2004,5/17/2004,5/22/2004,Success (main peak),8167,1,0,1,0,TRUE,Himalaya Expeditions
DHA104104,DHA1,Dhaulagiri I,2004,Spring,4/18/2004,5/14/2004,5/19/2004,Success (main peak),8167,7,1,1,0,TRUE,Wilderness Experience
DHA105103,DHA1,Dhaulagiri I,2005,Spring,4/8/2005,5/4/2005,5/8/2005,Success (main peak),8167,8,0,4,0,TRUE,NE-KO Treks
DHA105301,DHA1,Dhaulagiri I,2005,Autumn,9/13/2005,10/6/2005,10/10/2005,Success (main peak),8167,5,0,0,0,FALSE,Khumbi-ila Mt. & Trekking
DHA105303,DHA1,Dhaulagiri I,2005,Autumn,9/13/2005,10/6/2005,10/10/2005,Success (main peak),8167,6,0,2,0,TRUE,Trekking & Mountaineering Services
DHA106103,DHA1,Dhaulagiri I,2006,Spring,4/12/2006,5/17/2006,5/19/2006,Success (main peak),8167,4,0,0,0,FALSE,Cho Oyu Trekking
DHA106104,DHA1,Dhaulagiri I,2006,Spring,5/7/2006,5/27/2006,6/1/2006,Success (main peak),8167,6,0,3,0,FALSE,Royal Mountain Travel
DHA106105,DHA1,Dhaulagiri I,2006,Spring,4/25/2006,5/2/2006,5/5/2006,Success (main peak),8167,2,0,0,0,FALSE,Royal Mountain Travel
DHA107101,DHA1,Dhaulagiri I,2007,Spring,4/5/2007,4/29/2007,5/2/2007,Success (main peak),8167,2,0,0,0,FALSE,Thamserku Trekking (Parajuli)
DHA107102,DHA1,Dhaulagiri I,2007,Spring,4/1/2007,4/29/2007,5/3/2007,Success (main peak),8167,2,0,0,0,FALSE,Chure Tamang
DHA107104,DHA1,Dhaulagiri I,2007,Spring,4/7/2007,4/29/2007,5/3/2007,Success (main peak),8167,1,0,0,0,FALSE,Cho Oyu Trekking
DHA107105,DHA1,Dhaulagiri I,2007,Spring,4/1/2007,4/29/2007,5/7/2007,Success (main peak),8167,2,0,0,0,FALSE,Thamserku Trekking (Parajuli)
DHA107106,DHA1,Dhaulagiri I,2007,Spring,4/14/2007,5/1/2007,5/5/2007,Success (main peak),8167,9,0,0,0,FALSE,Royal Mountain Travel
DHA107111,DHA1,Dhaulagiri I,2007,Spring,4/7/2007,4/24/2007,5/5/2007,Success (main peak),8167,7,0,0,0,FALSE,Cho Oyu Trekking
DHA108101,DHA1,Dhaulagiri I,2008,Spring,3/24/2008,4/23/2008,4/25/2008,Success (main peak),8167,1,0,0,0,FALSE,Iceland Trekking (Tendi)
DHA108102,DHA1,Dhaulagiri I,2008,Spring,4/12/2008,5/1/2008,5/5/2008,Success (main peak),8167,2,0,0,0,FALSE,Thamserku Trekking
DHA108103,DHA1,Dhaulagiri I,2008,Spring,1/4/2008,5/1/2008,4/5/2008,Success (main peak),8167,8,0,2,0,FALSE,Thamserku Trekking
DHA108104,DHA1,Dhaulagiri I,2008,Spring,4/5/2008,5/1/2008,5/5/2008,Success (main peak),8167,3,0,2,0,FALSE,Thamserku Trekking
DHA108105,DHA1,Dhaulagiri I,2008,Spring,4/9/2008,5/1/2008,5/6/2008,Success (main peak),8167,2,0,3,0,FALSE,Iceland Trekking (Tendi)
DHA108106,DHA1,Dhaulagiri I,2008,Spring,4/14/2008,5/1/2008,5/5/2008,Success (main peak),8167,4,1,1,0,FALSE,Thamserku Trekking
DHA108107,DHA1,Dhaulagiri I,2008,Spring,3/22/2008,5/1/2008,5/6/2008,Success (main peak),8167,2,0,0,0,FALSE,Windhorse Trekking
DHA108108,DHA1,Dhaulagiri I,2008,Spring,4/9/2008,5/1/2008,5/5/2008,Success (main peak),8167,2,0,0,0,FALSE,Iceland Trekking (Tendi)
DHA108109,DHA1,Dhaulagiri I,2008,Spring,4/24/2008,5/1/2008,5/4/2008,Success (main peak),8167,2,0,1,0,FALSE,Ramdung Expedition
DHA108116,DHA1,Dhaulagiri I,2008,Spring,4/15/2008,5/11/2008,NA,Success (main peak),8167,5,0,1,0,FALSE,Asian Trekking
DHA108117,DHA1,Dhaulagiri I,2008,Spring,4/17/2008,5/1/2008,5/7/2008,Success (main peak),8167,4,1,0,0,FALSE,Chomolungma Pilgrimage
DHA109103,DHA1,Dhaulagiri I,2009,Spring,4/7/2009,5/8/2009,5/15/2009,Success (main peak),8167,17,0,9,0,TRUE,Gateway to the Himalaya
DHA109104,DHA1,Dhaulagiri I,2009,Spring,5/9/2009,5/18/2009,5/19/2009,Success (main peak),8167,4,0,0,0,FALSE,Windhorse Trekking
DHA109105,DHA1,Dhaulagiri I,2009,Spring,4/23/2009,5/18/2009,5/22/2009,Success (main peak),8167,6,0,5,0,FALSE,Bochi Bochi Treks
DHA109106,DHA1,Dhaulagiri I,2009,Spring,4/24/2009,5/18/2009,5/26/2009,Success (main peak),8167,9,0,2,0,FALSE,International Trekkers (Intrek Asia)
DHA109108,DHA1,Dhaulagiri I,2009,Spring,4/12/2009,5/1/2009,5/4/2009,Success (main peak),8167,2,0,0,0,FALSE,Monterosa Treks
DHA109109,DHA1,Dhaulagiri I,2009,Spring,4/4/2009,5/1/2009,5/5/2009,Success (main peak),8167,1,0,1,0,FALSE,Monterosa Treks
DHA109110,DHA1,Dhaulagiri I,2009,Spring,4/6/2009,5/1/2009,5/5/2009,Success (main peak),8167,1,0,2,0,FALSE,Trekking Camp Nepal
DHA109111,DHA1,Dhaulagiri I,2009,Spring,4/6/2009,5/1/2009,5/4/2009,Success (main peak),8167,7,0,2,0,FALSE,Trekking Camp Nepal
DHA109113,DHA1,Dhaulagiri I,2009,Spring,5/18/2009,5/21/2009,5/26/2009,Success (main peak),8167,3,0,2,0,TRUE,Korean Treks & Expeditions
DHA109201,DHA1,Dhaulagiri I,2009,Summer,6/2/2009,6/9/2009,6/12/2009,Success (main peak),8167,2,0,6,0,FALSE,Windhorse Trekking
DHA110104,DHA1,Dhaulagiri I,2010,Spring,3/26/2010,4/26/2010,4/30/2010,Success (main peak),8167,12,0,4,0,FALSE,Thamserku Trekking
DHA110105,DHA1,Dhaulagiri I,2010,Spring,4/18/2010,5/13/2010,5/15/2010,Success (main peak),8167,9,3,9,0,TRUE,Tseringma Treks
DHA111101,DHA1,Dhaulagiri I,2011,Spring,5/6/2011,5/16/2011,5/21/2011,Success (main peak),8167,1,0,0,0,FALSE,Everest Parivar
DHA111105,DHA1,Dhaulagiri I,2011,Spring,4/20/2011,5/14/2011,5/18/2011,Success (main peak),8167,6,0,6,0,TRUE,Tseringma Treks
DHA111106,DHA1,Dhaulagiri I,2011,Spring,4/14/2011,5/15/2011,5/17/2011,Success (main peak),8167,2,0,0,0,FALSE,Prestige Adventure
DHA112102,DHA1,Dhaulagiri I,2012,Spring,4/10/2012,5/18/2012,5/21/2012,Success (main peak),8167,3,0,0,0,FALSE,Prestige Adventure
DHA112103,DHA1,Dhaulagiri I,2012,Spring,5/10/2012,5/25/2012,5/27/2012,Success (main peak),8167,1,0,1,0,FALSE,Seven Summit Treks
DHA112109,DHA1,Dhaulagiri I,2012,Spring,5/3/2012,5/26/2012,5/29/2012,Success (main peak),8167,1,0,1,0,TRUE,Seven Summit Treks
DHA112110,DHA1,Dhaulagiri I,2012,Spring,4/4/2012,5/17/2012,5/20/2012,Success (main peak),8167,7,0,0,0,FALSE,Prestige Adventure
DHA112104,DHA1,Dhaulagiri I,2012,Spring,5/4/2012,5/26/2012,5/30/2012,Success (main peak),8167,6,0,0,0,FALSE,Cosmo Treks
DHA112111,DHA1,Dhaulagiri I,2012,Spring,5/3/2012,5/25/2012,5/27/2012,Success (main peak),8167,1,0,0,0,FALSE,Multi Adventure
DHA112112,DHA1,Dhaulagiri I,2012,Spring,NA,5/17/2012,NA,Success (main peak),8167,1,0,0,0,FALSE,Seven Summit Treks
DHA114104,DHA1,Dhaulagiri I,2014,Spring,5/4/2014,5/18/2014,5/21/2014,Success (main peak),8167,1,0,0,0,FALSE,Seven Summit Treks
DHA114107,DHA1,Dhaulagiri I,2014,Spring,5/6/2014,5/18/2014,5/21/2014,Success (main peak),8167,2,0,3,0,TRUE,Seven Summit Treks
DHA114110,DHA1,Dhaulagiri I,2014,Spring,5/9/2014,5/18/2014,5/20/2014,Success (main peak),8167,2,0,2,0,TRUE,Seven Summit Treks
DHA114111,DHA1,Dhaulagiri I,2014,Spring,5/13/2014,5/18/2014,5/21/2014,Success (main peak),8167,3,0,1,0,TRUE,Trekking Camp Nepal
DHA116105,DHA1,Dhaulagiri I,2016,Spring,4/27/2016,5/19/2016,5/27/2016,Success (main peak),8167,1,0,3,0,TRUE,Himalayan Guides
DHA116104,DHA1,Dhaulagiri I,2016,Spring,4/18/2016,5/19/2016,5/22/2016,Success (main peak),8167,2,0,2,0,FALSE,Seven Summit Treks
DHA116102,DHA1,Dhaulagiri I,2016,Spring,4/15/2016,5/19/2016,5/22/2016,Success (main peak),8167,4,0,4,0,TRUE,Peak Promotion (Himalayan Guides pmt)
DHA116108,DHA1,Dhaulagiri I,2016,Spring,NA,5/19/2016,NA,Success (main peak),8167,1,0,0,0,FALSE,Himalayan Guides permit
DHA116109,DHA1,Dhaulagiri I,2016,Spring,4/13/2016,5/19/2016,5/21/2016,Success (main peak),8167,6,0,5,0,TRUE,NE-KO Treks
DHA117101,DHA1,Dhaulagiri I,2017,Spring,4/25/2017,5/22/2017,5/26/2017,Success (main peak),8167,14,0,11,0,TRUE,Himalayan Guides
DHA117102,DHA1,Dhaulagiri I,2017,Spring,4/7/2017,4/30/2017,5/2/2017,Success (main peak),8167,4,0,3,0,TRUE,Dreamers Destination Treks
DHA117103,DHA1,Dhaulagiri I,2017,Spring,4/4/2017,5/19/2017,5/26/2017,Success (main peak),8167,25,0,10,0,TRUE,Himalaya Expeditions
DHA117104,DHA1,Dhaulagiri I,2017,Spring,4/26/2017,5/19/2017,5/25/2017,Success (main peak),8167,12,0,12,1,TRUE,Himalaya Expeditions
DHA117105,DHA1,Dhaulagiri I,2017,Spring,4/13/2017,5/15/2017,5/22/2017,Success (main peak),8167,4,0,0,0,FALSE,Cho Oyu Trekking
DHA117108,DHA1,Dhaulagiri I,2017,Spring,4/20/2017,5/19/2017,5/23/2017,Success (main peak),8167,2,0,2,0,TRUE,Alpine Sherpa Guide Treks (Seven Summit Treks pmt)
DHA117110,DHA1,Dhaulagiri I,2017,Spring,4/22/2017,5/25/2017,5/29/2017,Success (main peak),8167,2,0,0,0,FALSE,Adventure Geo Treks
DHA117109,DHA1,Dhaulagiri I,2017,Spring,4/14/2017,5/20/2017,5/23/2017,Success (main peak),8167,1,0,1,0,TRUE,Trekking Camp Nepal (Seven Summit Treks permit)
DHA117107,DHA1,Dhaulagiri I,2017,Spring,4/9/2017,5/19/2017,4/25/2017,Success (main peak),8167,7,0,2,0,TRUE,Seven Summit Treks
DHA117302,DHA1,Dhaulagiri I,2017,Autumn,8/31/2017,9/29/2017,10/1/2017,Success (main peak),8167,1,0,0,0,FALSE,Seven Summit Treks
DHA117303,DHA1,Dhaulagiri I,2017,Autumn,9/10/2017,10/1/2017,10/3/2017,Success (main peak),8167,3,0,2,0,TRUE,Himalayan Guides
DHA117304,DHA1,Dhaulagiri I,2017,Autumn,9/7/2017,10/8/2017,10/10/2017,Success (main peak),8167,3,0,0,0,FALSE,Prestige Adventure
DHA119102,DHA1,Dhaulagiri I,2019,Spring,NA,5/12/2019,5/13/2019,Success (main peak),8167,1,0,4,0,TRUE,Seven Summit Treks
EVER85103,EVER,Everest,1985,Spring,3/20/1985,5/21/1985,5/27/1985,"Illness, AMS, exhaustion, or frostbite",8170,19,0,0,0,TRUE,NA
CHOY00305,CHOY,Cho Oyu,2000,Autumn,8/28/2000,9/20/2000,9/27/2000,"Bad weather (storms, high winds)",8170,2,0,0,0,FALSE,Asian Trekking
CHOY06350,CHOY,Cho Oyu,2006,Autumn,10/23/2006,10/31/2006,11/2/2006,"Bad weather (storms, high winds)",8170,2,0,2,0,FALSE,Trekking Camp Nepal
CHOY10111,CHOY,Cho Oyu,2010,Spring,4/25/2010,5/17/2010,5/27/2010,"Bad weather (storms, high winds)",8175,12,0,1,0,TRUE,Cho Oyu Trekking
CHOY88104,CHOY,Cho Oyu,1988,Spring,4/20/1988,5/10/1988,NA,Success (main peak),8188,4,1,0,0,FALSE,NA
CHOY88101,CHOY,Cho Oyu,1988,Spring,4/3/1988,4/30/1988,NA,Success (main peak),8188,6,0,1,0,FALSE,Atlas
CHOY88103,CHOY,Cho Oyu,1988,Spring,4/14/1988,5/1/1988,5/12/1988,Success (main peak),8188,8,0,4,0,FALSE,NA
CHOY88106,CHOY,Cho Oyu,1988,Spring,5/25/1988,5/30/1988,NA,Success (main peak),8188,27,0,0,0,FALSE,NA
CHOY88201,CHOY,Cho Oyu,1988,Summer,8/24/1988,9/1/1988,NA,Success (main peak),8188,2,0,0,0,FALSE,NA
CHOY85103,CHOY,Cho Oyu,1985,Spring,4/19/1985,5/15/1985,NA,Success (main peak),8188,11,0,0,0,FALSE,NA
CHOY85101,CHOY,Cho Oyu,1985,Spring,4/15/1985,5/28/1985,6/1/1985,Success (main peak),8188,12,0,0,0,TRUE,NA
CHOY85102,CHOY,Cho Oyu,1985,Spring,4/15/1985,5/1/1985,NA,Success (main peak),8188,11,0,0,0,TRUE,None
CHOY85301,CHOY,Cho Oyu,1985,Autumn,9/21/1985,10/3/1985,10/14/1985,Success (main peak),8188,4,0,2,0,FALSE,NA
CHOY85401,CHOY,Cho Oyu,1985,Winter,11/26/1985,12/5/1985,NA,Success (main peak),8188,6,0,0,0,FALSE,NA
CHOY87101,CHOY,Cho Oyu,1987,Spring,4/3/1987,4/29/1987,5/7/1987,Success (main peak),8188,4,0,3,0,FALSE,Kunga
CHOY87102,CHOY,Cho Oyu,1987,Spring,4/11/1987,4/29/1987,5/12/1987,Success (main peak),8188,27,0,0,0,FALSE,NA
CHOY87303,CHOY,Cho Oyu,1987,Autumn,9/9/1987,9/23/1987,NA,Success (main peak),8188,2,0,2,0,FALSE,NA
CHOY87304,CHOY,Cho Oyu,1987,Autumn,9/19/1987,11/2/1987,NA,Success (main peak),8188,10,0,1,0,FALSE,Mountain Travel
CHOY87301,CHOY,Cho Oyu,1987,Autumn,9/1/1987,9/20/1987,9/26/1987,Success (main peak),8188,8,0,5,0,TRUE,NA
CHOY87305,CHOY,Cho Oyu,1987,Autumn,9/27/1987,9/30/1987,NA,Success (main peak),8188,2,0,0,0,FALSE,NA
CHOY87401,CHOY,Cho Oyu,1987,Winter,1/10/1988,2/6/1988,2/8/1988,Success (main peak),8188,1,0,2,0,FALSE,Kunga
CHOY89303,CHOY,Cho Oyu,1989,Autumn,8/26/1989,9/19/1989,NA,Success (main peak),8188,2,0,1,0,FALSE,Kunga
CHOY89304,CHOY,Cho Oyu,1989,Autumn,9/1/1989,9/18/1989,NA,Success (main peak),8188,3,0,0,0,FALSE,Trekking International
CHOY89302,CHOY,Cho Oyu,1989,Autumn,8/21/1989,9/17/1989,NA,Success (main peak),8188,5,0,1,0,FALSE,Trekking International
CHOY89305,CHOY,Cho Oyu,1989,Autumn,9/3/1989,9/18/1989,NA,Success (main peak),8188,5,0,0,0,FALSE,Trekking International
CHOY89301,CHOY,Cho Oyu,1989,Autumn,8/17/1989,9/2/1989,NA,Success (main peak),8188,11,0,10,0,FALSE,Asian Trekking
CHOY90102,CHOY,Cho Oyu,1990,Spring,4/15/1990,5/11/1990,5/15/1990,Success (main peak),8188,6,0,0,0,FALSE,Nima
CHOY90104,CHOY,Cho Oyu,1990,Spring,5/5/1990,5/26/1990,NA,Success (main peak),8188,34,0,4,0,TRUE,International Trekkers (Intrek Asia)
CHOY91303,CHOY,Cho Oyu,1991,Autumn,9/5/1991,9/25/1991,NA,Success (main peak),8188,9,0,2,0,FALSE,Trekking International
CHOY91302,CHOY,Cho Oyu,1991,Autumn,8/31/1991,9/29/1991,10/10/1991,Success (main peak),8188,8,0,0,0,FALSE,Wilderness Experience
CHOY91310,CHOY,Cho Oyu,1991,Autumn,9/22/1991,10/20/1991,NA,Success (main peak),8188,16,1,0,0,TRUE,Mustang
CHOY91309,CHOY,Cho Oyu,1991,Autumn,9/21/1991,10/4/1991,NA,Success (main peak),8188,4,0,3,0,FALSE,Sherpa Trekking Service (STS)
CHOY91306,CHOY,Cho Oyu,1991,Autumn,9/17/1991,9/29/1991,NA,Success (main peak),8188,5,0,0,0,FALSE,Mustang
CHOY91304,CHOY,Cho Oyu,1991,Autumn,9/9/1991,9/28/1991,10/1/1991,Success (main peak),8188,3,0,3,0,FALSE,NA
CHOY91307,CHOY,Cho Oyu,1991,Autumn,9/18/1991,9/25/1991,NA,Success (main peak),8188,1,0,0,0,FALSE,NA
CHOY91305,CHOY,Cho Oyu,1991,Autumn,9/9/1991,9/28/1991,10/3/1991,Success (main peak),8188,5,0,9,0,TRUE,Himalayan Journeys
CHOY90202,CHOY,Cho Oyu,1990,Summer,7/26/1990,8/23/1990,NA,Success (main peak),8188,3,0,2,0,FALSE,Khumbi-ila Mt. & Trekking
CHOY90201,CHOY,Cho Oyu,1990,Summer,6/10/1990,6/21/1990,NA,Success (main peak),8188,10,0,4,0,FALSE,Mountain Travel
CHOY90302,CHOY,Cho Oyu,1990,Autumn,8/25/1990,9/21/1990,9/26/1990,Success (main peak),8188,3,0,0,0,FALSE,None
CHOY90301,CHOY,Cho Oyu,1990,Autumn,10/8/1990,10/19/1990,10/24/1990,Success (main peak),8188,7,0,0,0,FALSE,Trekking International
CHOY90306,CHOY,Cho Oyu,1990,Autumn,9/15/1990,10/6/1990,NA,Success (main peak),8188,3,0,3,0,FALSE,Kunga
CHOY90307,CHOY,Cho Oyu,1990,Autumn,9/17/1990,10/6/1990,NA,Success (main peak),8188,8,0,1,0,FALSE,Kunga
CHOY90305,CHOY,Cho Oyu,1990,Autumn,9/13/1990,10/4/1990,NA,Success (main peak),8188,16,0,0,0,FALSE,NA
CHOY91102,CHOY,Cho Oyu,1991,Spring,4/1/1991,4/22/1991,NA,Success (main peak),8188,6,0,2,0,FALSE,Mandala Trekking
CHOY91103,CHOY,Cho Oyu,1991,Spring,4/6/1991,4/22/1991,NA,Success (main peak),8188,1,0,0,0,FALSE,NA
CHOY91105,CHOY,Cho Oyu,1991,Spring,4/19/1991,5/8/1991,NA,Success (main peak),8188,5,0,1,0,FALSE,Trekking International
CHOY91107,CHOY,Cho Oyu,1991,Spring,5/2/1991,5/27/1991,5/29/1991,Success (main peak),8188,15,0,2,0,FALSE,NA
CHOY91104,CHOY,Cho Oyu,1991,Spring,4/17/1991,5/8/1991,NA,Success (main peak),8188,6,0,0,0,FALSE,NA
CHOY91106,CHOY,Cho Oyu,1991,Spring,4/21/1991,5/8/1991,5/17/1991,Success (main peak),8188,30,1,3,0,FALSE,Mountain Travel
CHOY89101,CHOY,Cho Oyu,1989,Spring,3/9/1989,4/8/1989,NA,Success (main peak),8188,3,0,2,0,FALSE,Everest Trekking
CHOY88307,CHOY,Cho Oyu,1988,Autumn,10/17/1988,11/2/1988,11/14/1988,Success (main peak),8188,8,0,1,0,FALSE,NA
CHOY88304,CHOY,Cho Oyu,1988,Autumn,9/14/1988,9/17/1988,NA,Success (main peak),8188,2,0,0,0,FALSE,NA
CHOY88301,CHOY,Cho Oyu,1988,Autumn,8/21/1988,9/13/1988,NA,Success (main peak),8188,6,0,0,0,FALSE,Trekking International
CHOY88305,CHOY,Cho Oyu,1988,Autumn,10/12/1988,10/16/1988,NA,Success (main peak),8188,2,0,0,0,FALSE,NA
CHOY88303,CHOY,Cho Oyu,1988,Autumn,9/5/1988,9/27/1988,NA,Success (main peak),8188,7,0,0,0,FALSE,Trekking International
CHOY88308,CHOY,Cho Oyu,1988,Autumn,10/31/1988,11/6/1988,NA,Success (main peak),8188,4,0,0,0,FALSE,NA
CHOY88302,CHOY,Cho Oyu,1988,Autumn,8/28/1988,9/12/1988,NA,Success (main peak),8188,18,1,8,0,FALSE,NA
CHOY86302,CHOY,Cho Oyu,1986,Autumn,10/9/1986,10/16/1986,10/21/1986,Success (main peak),8188,8,0,0,0,FALSE,Above the Clouds
CHOY86102,CHOY,Cho Oyu,1986,Spring,4/7/1986,5/11/1986,NA,Success (main peak),8188,8,0,10,0,FALSE,Jai Himal Trekking
CHOY86101,CHOY,Cho Oyu,1986,Spring,4/4/1986,4/29/1986,NA,Success (main peak),8188,8,0,0,0,FALSE,Asian Trekking
CHOY86103,CHOY,Cho Oyu,1986,Spring,4/16/1986,5/5/1986,5/16/1986,Success (main peak),8188,12,0,4,0,FALSE,Lama
CHOY84401,CHOY,Cho Oyu,1984,Winter,12/30/1984,2/12/1985,2/18/1985,Success (main peak),8188,12,0,4,0,FALSE,NA
CHOY84301,CHOY,Cho Oyu,1984,Autumn,8/22/1984,9/20/1984,9/21/1984,Success (main peak),8188,6,0,5,0,FALSE,NA
CHOY84101,CHOY,Cho Oyu,1984,Spring,4/5/1984,5/13/1984,NA,Success (main peak),8188,2,0,2,0,TRUE,NA
CHOY90101,CHOY,Cho Oyu,1990,Spring,3/20/1990,4/27/1990,NA,Success (main peak),8188,13,0,3,0,TRUE,Cosmo Treks
CHOY92101,CHOY,Cho Oyu,1992,Spring,4/8/1992,5/7/1992,5/15/1992,Success (main peak),8188,5,0,2,0,TRUE,Peak Promotion
CHOY92105,CHOY,Cho Oyu,1992,Spring,4/22/1992,5/7/1992,5/14/1992,Success (main peak),8188,8,0,1,0,TRUE,Asian Trekking
CHOY92106,CHOY,Cho Oyu,1992,Spring,4/26/1992,5/14/1992,NA,Success (main peak),8188,15,1,3,0,FALSE,Asian Trekking
CHOY92107,CHOY,Cho Oyu,1992,Spring,5/2/1992,5/17/1992,5/30/1992,Success (main peak),8188,13,0,2,0,FALSE,International Trekkers (Intrek Asia)
CHOY92103,CHOY,Cho Oyu,1992,Spring,4/17/1992,5/8/1992,5/17/1992,Success (main peak),8188,18,0,0,0,TRUE,Trekking International
CHOY92108,CHOY,Cho Oyu,1992,Spring,5/11/1992,5/27/1992,6/8/1992,Success (main peak),8188,15,0,0,0,FALSE,Himalayan Paradise
CHOY92104,CHOY,Cho Oyu,1992,Spring,4/17/1992,5/8/1992,5/28/1992,Success (main peak),8188,7,0,0,0,FALSE,Himalayan Paradise?
CHOY92306,CHOY,Cho Oyu,1992,Autumn,9/9/1992,9/21/1992,NA,Success (main peak),8188,6,0,1,0,FALSE,Wilderness Experience
CHOY92303,CHOY,Cho Oyu,1992,Autumn,9/2/1992,9/17/1992,9/23/1992,Success (main peak),8188,11,0,2,0,FALSE,Kunga
CHOY92305,CHOY,Cho Oyu,1992,Autumn,9/6/1992,9/29/1992,10/4/1992,Success (main peak),8188,8,0,4,0,TRUE,Asian Trekking
